WL,Date,Borehole,,
366.785,2/1/2021,GW030136.1.1,,
367.406,3/1/2021,GW030136.1.1,,
367.395,4/1/2021,GW030136.1.1,,
366.948,5/1/2021,GW030136.1.1,,
367.65,6/1/2021,GW030136.1.1,,
367.991,7/1/2021,GW030136.1.1,,
367.708,8/1/2021,GW030136.1.1,,
367.379,9/1/2021,GW030136.1.1,,
367.145,10/1/2021,GW030136.1.1,,
368.251,11/1/2021,GW030136.1.1,,
368.144,12/1/2021,GW030136.1.1,,
367.431,1/1/2022,GW030136.1.1,,
367.2,2/1/2022,GW030136.1.1,,
367.169,3/1/2022,GW030136.1.1,,
366.958,4/1/2022,GW030136.1.1,,
366.711,5/1/2022,GW030136.1.1,,
125.298,3/1/2010,GW030223.2.2,,
125.78,4/1/2010,GW030223.2.2,,
126.391,5/1/2010,GW030223.2.2,,
127.096,6/1/2010,GW030223.2.2,,
127.913,7/1/2010,GW030223.2.2,,
128.91,8/1/2010,GW030223.2.2,,
130.011,9/1/2010,GW030223.2.2,,
131.215,10/1/2010,GW030223.2.2,,
132.283,11/1/2010,GW030223.2.2,,
133.637,12/1/2010,GW030223.2.2,,
134.846,1/1/2011,GW030223.2.2,,
135.765,2/1/2011,GW030223.2.2,,
136.056,3/1/2011,GW030223.2.2,,
136.203,4/1/2011,GW030223.2.2,,
136.731,5/1/2011,GW030223.2.2,,
137.473,6/1/2011,GW030223.2.2,,
138.217,7/1/2011,GW030223.2.2,,
138.931,8/1/2011,GW030223.2.2,,
139.17,9/1/2011,GW030223.2.2,,
139.451,10/1/2011,GW030223.2.2,,
139.963,11/1/2011,GW030223.2.2,,
140.463,12/1/2011,GW030223.2.2,,
140.925,1/1/2012,GW030223.2.2,,
141.628,2/1/2012,GW030223.2.2,,
142.352,3/1/2012,GW030223.2.2,,
143.127,4/1/2012,GW030223.2.2,,
143.877,5/1/2012,GW030223.2.2,,
144.245,6/1/2012,GW030223.2.2,,
144.068,7/1/2012,GW030223.2.2,,
144.096,8/1/2012,GW030223.2.2,,
144.51,9/1/2012,GW030223.2.2,,
141.496,10/1/2012,GW030223.2.2,,
138.034,11/1/2012,GW030223.2.2,,
132.339,12/1/2012,GW030223.2.2,,
134.123,1/1/2013,GW030223.2.2,,
135.417,2/1/2013,GW030223.2.2,,
135.156,3/1/2013,GW030223.2.2,,
134.84,4/1/2013,GW030223.2.2,,
135.176,5/1/2013,GW030223.2.2,,
136.011,6/1/2013,GW030223.2.2,,
136.55,7/1/2013,GW030223.2.2,,
128.443,8/1/2013,GW030223.2.2,,
134.179,9/1/2013,GW030223.2.2,,
129.559,10/1/2013,GW030223.2.2,,
130.988,11/1/2013,GW030223.2.2,,
123.362,12/1/2013,GW030223.2.2,,
118.118,1/1/2014,GW030223.2.2,,
116.303,2/1/2014,GW030223.2.2,,
122.443,3/1/2014,GW030223.2.2,,
124.342,4/1/2014,GW030223.2.2,,
124.885,5/1/2014,GW030223.2.2,,
125.47,6/1/2014,GW030223.2.2,,
126.212,7/1/2014,GW030223.2.2,,
119.141,8/1/2014,GW030223.2.2,,
117.715,9/1/2014,GW030223.2.2,,
117.226,10/1/2014,GW030223.2.2,,
116.84,11/1/2014,GW030223.2.2,,
116.879,12/1/2014,GW030223.2.2,,
115.598,1/1/2015,GW030223.2.2,,
119.612,2/1/2015,GW030223.2.2,,
121.421,3/1/2015,GW030223.2.2,,
122.395,4/1/2015,GW030223.2.2,,
122.417,5/1/2015,GW030223.2.2,,
123.287,6/1/2015,GW030223.2.2,,
124.039,7/1/2015,GW030223.2.2,,
124.6,8/1/2015,GW030223.2.2,,
121.979,9/1/2015,GW030223.2.2,,
122.989,10/1/2015,GW030223.2.2,,
120.886,11/1/2015,GW030223.2.2,,
115.166,12/1/2015,GW030223.2.2,,
115.473,1/1/2016,GW030223.2.2,,
114.802,2/1/2016,GW030223.2.2,,
115.725,3/1/2016,GW030223.2.2,,
122.449,4/1/2016,GW030223.2.2,,
123.092,5/1/2016,GW030223.2.2,,
123.609,6/1/2016,GW030223.2.2,,
116.677,7/1/2016,GW030223.2.2,,
115.734,8/1/2016,GW030223.2.2,,
124.321,9/1/2016,GW030223.2.2,,
125.568,10/1/2016,GW030223.2.2,,
126.675,11/1/2016,GW030223.2.2,,
127.636,12/1/2016,GW030223.2.2,,
123.158,1/1/2017,GW030223.2.2,,
120.903,2/1/2017,GW030223.2.2,,
127.027,3/1/2017,GW030223.2.2,,
127.434,4/1/2017,GW030223.2.2,,
127.775,5/1/2017,GW030223.2.2,,
128.266,6/1/2017,GW030223.2.2,,
129.002,7/1/2017,GW030223.2.2,,
120.921,8/1/2017,GW030223.2.2,,
116.55,9/1/2017,GW030223.2.2,,
119.943,10/1/2017,GW030223.2.2,,
115.247,11/1/2017,GW030223.2.2,,
113.927,12/1/2017,GW030223.2.2,,
113.191,1/1/2018,GW030223.2.2,,
113.062,2/1/2018,GW030223.2.2,,
122.63,3/1/2018,GW030223.2.2,,
123.404,4/1/2018,GW030223.2.2,,
118.57,5/1/2018,GW030223.2.2,,
122.679,6/1/2018,GW030223.2.2,,
124.419,7/1/2018,GW030223.2.2,,
114.747,8/1/2018,GW030223.2.2,,
113.257,9/1/2018,GW030223.2.2,,
113.475,10/1/2018,GW030223.2.2,,
112.418,11/1/2018,GW030223.2.2,,
112.964,12/1/2018,GW030223.2.2,,
111.082,1/1/2019,GW030223.2.2,,
109.713,2/1/2019,GW030223.2.2,,
115.665,3/1/2019,GW030223.2.2,,
121.361,4/1/2019,GW030223.2.2,,
119.626,5/1/2019,GW030223.2.2,,
121.921,6/1/2019,GW030223.2.2,,
121.936,7/1/2019,GW030223.2.2,,
120.942,8/1/2019,GW030223.2.2,,
123.267,9/1/2019,GW030223.2.2,,
123.629,10/1/2019,GW030223.2.2,,
123.79,11/1/2019,GW030223.2.2,,
123.78,12/1/2019,GW030223.2.2,,
122.206,1/1/2020,GW030223.2.2,,
123.78,2/1/2020,GW030223.2.2,,
123.797,3/1/2020,GW030223.2.2,,
123.941,4/1/2020,GW030223.2.2,,
124.171,5/1/2020,GW030223.2.2,,
124.587,6/1/2020,GW030223.2.2,,
125.201,7/1/2020,GW030223.2.2,,
125.956,8/1/2020,GW030223.2.2,,
126.706,9/1/2020,GW030223.2.2,,
127.41,10/1/2020,GW030223.2.2,,
127.925,11/1/2020,GW030223.2.2,,
128.462,12/1/2020,GW030223.2.2,,
128.901,1/1/2021,GW030223.2.2,,
129.304,2/1/2021,GW030223.2.2,,
129.693,3/1/2021,GW030223.2.2,,
130.131,4/1/2021,GW030223.2.2,,
130.791,5/1/2021,GW030223.2.2,,
131.666,6/1/2021,GW030223.2.2,,
132.686,7/1/2021,GW030223.2.2,,
133.752,8/1/2021,GW030223.2.2,,
134.854,9/1/2021,GW030223.2.2,,
136.014,10/1/2021,GW030223.2.2,,
137.09,11/1/2021,GW030223.2.2,,
137.987,12/1/2021,GW030223.2.2,,
138.686,1/1/2022,GW030223.2.2,,
138.875,2/1/2022,GW030223.2.2,,
138.594,3/1/2022,GW030223.2.2,,
138.508,4/1/2022,GW030223.2.2,,
138.911,5/1/2022,GW030223.2.2,,
219.507,2/1/2010,GW030233.1.1,,
219.899,3/1/2010,GW030233.1.1,,
220.148,4/1/2010,GW030233.1.1,,
220.292,5/1/2010,GW030233.1.1,,
220.397,6/1/2010,GW030233.1.1,,
220.501,7/1/2010,GW030233.1.1,,
220.614,8/1/2010,GW030233.1.1,,
220.923,9/1/2010,GW030233.1.1,,
220.485,10/1/2010,GW030233.1.1,,
220.621,11/1/2010,GW030233.1.1,,
220.964,12/1/2010,GW030233.1.1,,
220.67,1/1/2011,GW030233.1.1,,
219.987,2/1/2011,GW030233.1.1,,
219.891,3/1/2011,GW030233.1.1,,
220.178,4/1/2011,GW030233.1.1,,
220.36,5/1/2011,GW030233.1.1,,
220.498,6/1/2011,GW030233.1.1,,
220.576,7/1/2011,GW030233.1.1,,
220.628,8/1/2011,GW030233.1.1,,
220.717,9/1/2011,GW030233.1.1,,
220.699,10/1/2011,GW030233.1.1,,
220.418,11/1/2011,GW030233.1.1,,
220.933,12/1/2011,GW030233.1.1,,
221.097,1/1/2012,GW030233.1.1,,
221.803,2/1/2012,GW030233.1.1,,
222.359,3/1/2012,GW030233.1.1,,
222.522,4/1/2012,GW030233.1.1,,
222.551,5/1/2012,GW030233.1.1,,
222.437,6/1/2012,GW030233.1.1,,
222.386,7/1/2012,GW030233.1.1,,
222.584,8/1/2012,GW030233.1.1,,
222.744,9/1/2012,GW030233.1.1,,
222.532,10/1/2012,GW030233.1.1,,
222.269,11/1/2012,GW030233.1.1,,
221.72,12/1/2012,GW030233.1.1,,
220.987,1/1/2013,GW030233.1.1,,
221.174,2/1/2013,GW030233.1.1,,
221.56,3/1/2013,GW030233.1.1,,
221.876,4/1/2013,GW030233.1.1,,
222.028,5/1/2013,GW030233.1.1,,
222.166,6/1/2013,GW030233.1.1,,
222.323,7/1/2013,GW030233.1.1,,
222.484,8/1/2013,GW030233.1.1,,
222.538,9/1/2013,GW030233.1.1,,
222.237,10/1/2013,GW030233.1.1,,
221.908,11/1/2013,GW030233.1.1,,
221.844,12/1/2013,GW030233.1.1,,
221.078,1/1/2014,GW030233.1.1,,
220.584,2/1/2014,GW030233.1.1,,
220.789,3/1/2014,GW030233.1.1,,
221.406,4/1/2014,GW030233.1.1,,
221.924,5/1/2014,GW030233.1.1,,
222.228,6/1/2014,GW030233.1.1,,
222.387,7/1/2014,GW030233.1.1,,
222.456,8/1/2014,GW030233.1.1,,
222.465,9/1/2014,GW030233.1.1,,
222.096,10/1/2014,GW030233.1.1,,
221.573,11/1/2014,GW030233.1.1,,
221.268,12/1/2014,GW030233.1.1,,
220.936,1/1/2015,GW030233.1.1,,
220.594,2/1/2015,GW030233.1.1,,
220.564,3/1/2015,GW030233.1.1,,
220.988,4/1/2015,GW030233.1.1,,
221.255,5/1/2015,GW030233.1.1,,
221.474,6/1/2015,GW030233.1.1,,
221.653,7/1/2015,GW030233.1.1,,
221.788,8/1/2015,GW030233.1.1,,
221.961,9/1/2015,GW030233.1.1,,
221.883,10/1/2015,GW030233.1.1,,
221.749,11/1/2015,GW030233.1.1,,
221.45,12/1/2015,GW030233.1.1,,
221.081,1/1/2016,GW030233.1.1,,
220.613,2/1/2016,GW030233.1.1,,
220.364,3/1/2016,GW030233.1.1,,
220.745,4/1/2016,GW030233.1.1,,
220.95,5/1/2016,GW030233.1.1,,
221.125,6/1/2016,GW030233.1.1,,
221.295,7/1/2016,GW030233.1.1,,
221.478,8/1/2016,GW030233.1.1,,
221.775,9/1/2016,GW030233.1.1,,
222.107,10/1/2016,GW030233.1.1,,
222.132,11/1/2016,GW030233.1.1,,
221.604,12/1/2016,GW030233.1.1,,
220.549,1/1/2017,GW030233.1.1,,
219.961,2/1/2017,GW030233.1.1,,
219.992,3/1/2017,GW030233.1.1,,
220.425,4/1/2017,GW030233.1.1,,
220.725,5/1/2017,GW030233.1.1,,
220.996,6/1/2017,GW030233.1.1,,
221.213,7/1/2017,GW030233.1.1,,
221.388,8/1/2017,GW030233.1.1,,
221.381,9/1/2017,GW030233.1.1,,
221.31,10/1/2017,GW030233.1.1,,
220.591,11/1/2017,GW030233.1.1,,
220.464,12/1/2017,GW030233.1.1,,
219.658,1/1/2018,GW030233.1.1,,
219.456,2/1/2018,GW030233.1.1,,
219.724,3/1/2018,GW030233.1.1,,
220.042,4/1/2018,GW030233.1.1,,
220.269,5/1/2018,GW030233.1.1,,
220.46,6/1/2018,GW030233.1.1,,
220.637,7/1/2018,GW030233.1.1,,
220.746,8/1/2018,GW030233.1.1,,
220.658,9/1/2018,GW030233.1.1,,
220.331,10/1/2018,GW030233.1.1,,
219.959,11/1/2018,GW030233.1.1,,
219.784,12/1/2018,GW030233.1.1,,
219.121,1/1/2019,GW030233.1.1,,
218.81,2/1/2019,GW030233.1.1,,
218.881,3/1/2019,GW030233.1.1,,
219.124,4/1/2019,GW030233.1.1,,
219.355,5/1/2019,GW030233.1.1,,
219.557,6/1/2019,GW030233.1.1,,
219.697,7/1/2019,GW030233.1.1,,
219.829,8/1/2019,GW030233.1.1,,
219.848,9/1/2019,GW030233.1.1,,
219.66,10/1/2019,GW030233.1.1,,
219.133,11/1/2019,GW030233.1.1,,
218.846,12/1/2019,GW030233.1.1,,
218.539,1/1/2020,GW030233.1.1,,
218.586,2/1/2020,GW030233.1.1,,
218.956,3/1/2020,GW030233.1.1,,
219.294,4/1/2020,GW030233.1.1,,
219.515,5/1/2020,GW030233.1.1,,
219.665,6/1/2020,GW030233.1.1,,
219.812,7/1/2020,GW030233.1.1,,
219.955,8/1/2020,GW030233.1.1,,
219.985,9/1/2020,GW030233.1.1,,
219.942,10/1/2020,GW030233.1.1,,
219.766,11/1/2020,GW030233.1.1,,
219.676,12/1/2020,GW030233.1.1,,
219.832,1/1/2021,GW030233.1.1,,
219.537,2/1/2021,GW030233.1.1,,
219.634,3/1/2021,GW030233.1.1,,
219.907,4/1/2021,GW030233.1.1,,
220.055,5/1/2021,GW030233.1.1,,
220.244,6/1/2021,GW030233.1.1,,
220.531,7/1/2021,GW030233.1.1,,
220.758,8/1/2021,GW030233.1.1,,
220.916,9/1/2021,GW030233.1.1,,
221.049,10/1/2021,GW030233.1.1,,
221.048,11/1/2021,GW030233.1.1,,
221.257,12/1/2021,GW030233.1.1,,
220.693,1/1/2022,GW030233.1.1,,
220.691,2/1/2022,GW030233.1.1,,
220.947,3/1/2022,GW030233.1.1,,
221.217,4/1/2022,GW030233.1.1,,
221.406,5/1/2022,GW030233.1.1,,
216.279,2/1/2010,GW030233.1.3,,
217.27,3/1/2010,GW030233.1.3,,
217.27,4/1/2010,GW030233.1.3,,
217.27,5/1/2010,GW030233.1.3,,
217.27,6/1/2010,GW030233.1.3,,
217.27,7/1/2010,GW030233.1.3,,
217.27,8/1/2010,GW030233.1.3,,
217.265,9/1/2010,GW030233.1.3,,
216.84,10/1/2010,GW030233.1.3,,
217.27,11/1/2010,GW030233.1.3,,
217.35,12/1/2010,GW030233.1.3,,
217.35,1/1/2011,GW030233.1.3,,
215.529,2/1/2011,GW030233.1.3,,
216.998,3/1/2011,GW030233.1.3,,
217.92,4/1/2011,GW030233.1.3,,
218.481,5/1/2011,GW030233.1.3,,
218.632,6/1/2011,GW030233.1.3,,
218.489,7/1/2011,GW030233.1.3,,
218.787,8/1/2011,GW030233.1.3,,
218.916,9/1/2011,GW030233.1.3,,
218.93,10/1/2011,GW030233.1.3,,
217.333,11/1/2011,GW030233.1.3,,
218.582,12/1/2011,GW030233.1.3,,
217.861,1/1/2012,GW030233.1.3,,
219.599,2/1/2012,GW030233.1.3,,
220.118,3/1/2012,GW030233.1.3,,
220.629,4/1/2012,GW030233.1.3,,
220.717,5/1/2012,GW030233.1.3,,
219.025,6/1/2012,GW030233.1.3,,
220.444,7/1/2012,GW030233.1.3,,
220.824,8/1/2012,GW030233.1.3,,
220.83,9/1/2012,GW030233.1.3,,
218.589,10/1/2012,GW030233.1.3,,
218.114,11/1/2012,GW030233.1.3,,
214.874,12/1/2012,GW030233.1.3,,
213.654,1/1/2013,GW030233.1.3,,
217.093,2/1/2013,GW030233.1.3,,
218.918,3/1/2013,GW030233.1.3,,
219.654,4/1/2013,GW030233.1.3,,
219.946,5/1/2013,GW030233.1.3,,
220.16,6/1/2013,GW030233.1.3,,
220.351,7/1/2013,GW030233.1.3,,
220.352,8/1/2013,GW030233.1.3,,
220.281,9/1/2013,GW030233.1.3,,
217.12,10/1/2013,GW030233.1.3,,
217.595,11/1/2013,GW030233.1.3,,
216.676,12/1/2013,GW030233.1.3,,
213.448,1/1/2014,GW030233.1.3,,
213.844,2/1/2014,GW030233.1.3,,
217.109,3/1/2014,GW030233.1.3,,
219.001,4/1/2014,GW030233.1.3,,
219.799,5/1/2014,GW030233.1.3,,
220.104,6/1/2014,GW030233.1.3,,
220.049,7/1/2014,GW030233.1.3,,
220.124,8/1/2014,GW030233.1.3,,
219.514,9/1/2014,GW030233.1.3,,
216.122,10/1/2014,GW030233.1.3,,
215.325,11/1/2014,GW030233.1.3,,
215.523,12/1/2014,GW030233.1.3,,
214.528,1/1/2015,GW030233.1.3,,
214.32,2/1/2015,GW030233.1.3,,
216.532,3/1/2015,GW030233.1.3,,
218.544,4/1/2015,GW030233.1.3,,
218.978,5/1/2015,GW030233.1.3,,
219.318,6/1/2015,GW030233.1.3,,
219.57,7/1/2015,GW030233.1.3,,
219.767,8/1/2015,GW030233.1.3,,
219.913,9/1/2015,GW030233.1.3,,
217.67,10/1/2015,GW030233.1.3,,
218.031,11/1/2015,GW030233.1.3,,
215.037,12/1/2015,GW030233.1.3,,
214.807,1/1/2016,GW030233.1.3,,
211.553,2/1/2016,GW030233.1.3,,
215.098,3/1/2016,GW030233.1.3,,
218.292,4/1/2016,GW030233.1.3,,
218.693,5/1/2016,GW030233.1.3,,
218.942,6/1/2016,GW030233.1.3,,
219.129,7/1/2016,GW030233.1.3,,
219.369,8/1/2016,GW030233.1.3,,
219.724,9/1/2016,GW030233.1.3,,
220.077,10/1/2016,GW030233.1.3,,
216.739,11/1/2016,GW030233.1.3,,
214.915,12/1/2016,GW030233.1.3,,
210.748,1/1/2017,GW030233.1.3,,
213.214,2/1/2017,GW030233.1.3,,
215.816,3/1/2017,GW030233.1.3,,
217.995,4/1/2017,GW030233.1.3,,
218.576,5/1/2017,GW030233.1.3,,
218.898,6/1/2017,GW030233.1.3,,
219.173,7/1/2017,GW030233.1.3,,
219.374,8/1/2017,GW030233.1.3,,
218.628,9/1/2017,GW030233.1.3,,
217.878,10/1/2017,GW030233.1.3,,
214.462,11/1/2017,GW030233.1.3,,
212.655,12/1/2017,GW030233.1.3,,
209.427,1/1/2018,GW030233.1.3,,
210.955,2/1/2018,GW030233.1.3,,
217.043,3/1/2018,GW030233.1.3,,
217.765,4/1/2018,GW030233.1.3,,
218.112,5/1/2018,GW030233.1.3,,
218.358,6/1/2018,GW030233.1.3,,
218.491,7/1/2018,GW030233.1.3,,
218.571,8/1/2018,GW030233.1.3,,
217.337,9/1/2018,GW030233.1.3,,
214.09,10/1/2018,GW030233.1.3,,
216.219,11/1/2018,GW030233.1.3,,
213.187,12/1/2018,GW030233.1.3,,
208.667,1/1/2019,GW030233.1.3,,
211.121,2/1/2019,GW030233.1.3,,
216.262,3/1/2019,GW030233.1.3,,
216.905,4/1/2019,GW030233.1.3,,
217.292,5/1/2019,GW030233.1.3,,
217.567,6/1/2019,GW030233.1.3,,
217.776,7/1/2019,GW030233.1.3,,
217.937,8/1/2019,GW030233.1.3,,
217.129,9/1/2019,GW030233.1.3,,
214.497,10/1/2019,GW030233.1.3,,
214.352,11/1/2019,GW030233.1.3,,
211.756,12/1/2019,GW030233.1.3,,
212.006,1/1/2020,GW030233.1.3,,
215.311,2/1/2020,GW030233.1.3,,
217,3/1/2020,GW030233.1.3,,
217.397,4/1/2020,GW030233.1.3,,
217.671,5/1/2020,GW030233.1.3,,
217.911,6/1/2020,GW030233.1.3,,
218.07,7/1/2020,GW030233.1.3,,
218.204,8/1/2020,GW030233.1.3,,
217.872,9/1/2020,GW030233.1.3,,
217.57,10/1/2020,GW030233.1.3,,
215.971,11/1/2020,GW030233.1.3,,
217.437,12/1/2020,GW030233.1.3,,
216.566,1/1/2021,GW030233.1.3,,
215.906,2/1/2021,GW030233.1.3,,
217.553,3/1/2021,GW030233.1.3,,
218.06,4/1/2021,GW030233.1.3,,
218.286,5/1/2021,GW030233.1.3,,
218.496,6/1/2021,GW030233.1.3,,
218.787,7/1/2021,GW030233.1.3,,
219.062,8/1/2021,GW030233.1.3,,
219.22,9/1/2021,GW030233.1.3,,
219.321,10/1/2021,GW030233.1.3,,
218.896,11/1/2021,GW030233.1.3,,
218.493,12/1/2021,GW030233.1.3,,
214.967,1/1/2022,GW030233.1.3,,
216.77,2/1/2022,GW030233.1.3,,
219.243,3/1/2022,GW030233.1.3,,
219.679,4/1/2022,GW030233.1.3,,
219.846,5/1/2022,GW030233.1.3,,
265.346,2/1/2010,GW030306.1.1,,
266.94,3/1/2010,GW030306.1.1,,
265.728,4/1/2010,GW030306.1.1,,
266.06,5/1/2010,GW030306.1.1,,
266.293,6/1/2010,GW030306.1.1,,
266.94,7/1/2010,GW030306.1.1,,
267.165,8/1/2010,GW030306.1.1,,
267.753,9/1/2010,GW030306.1.1,,
267.953,10/1/2010,GW030306.1.1,,
267.852,11/1/2010,GW030306.1.1,,
268.781,12/1/2010,GW030306.1.1,,
268.797,1/1/2011,GW030306.1.1,,
267.8,2/1/2011,GW030306.1.1,,
267.317,3/1/2011,GW030306.1.1,,
267.443,4/1/2011,GW030306.1.1,,
267.724,5/1/2011,GW030306.1.1,,
267.699,6/1/2011,GW030306.1.1,,
268.063,7/1/2011,GW030306.1.1,,
268.132,8/1/2011,GW030306.1.1,,
268.211,9/1/2011,GW030306.1.1,,
268.189,10/1/2011,GW030306.1.1,,
268.356,11/1/2011,GW030306.1.1,,
269.468,12/1/2011,GW030306.1.1,,
269.114,1/1/2012,GW030306.1.1,,
269.867,2/1/2012,GW030306.1.1,,
269.602,3/1/2012,GW030306.1.1,,
269.438,4/1/2012,GW030306.1.1,,
269.467,5/1/2012,GW030306.1.1,,
269.544,6/1/2012,GW030306.1.1,,
269.513,7/1/2012,GW030306.1.1,,
269.674,8/1/2012,GW030306.1.1,,
269.595,9/1/2012,GW030306.1.1,,
269.247,10/1/2012,GW030306.1.1,,
268.929,11/1/2012,GW030306.1.1,,
268.656,12/1/2012,GW030306.1.1,,
268.533,1/1/2013,GW030306.1.1,,
268.501,2/1/2013,GW030306.1.1,,
268.64,3/1/2013,GW030306.1.1,,
268.654,4/1/2013,GW030306.1.1,,
268.702,5/1/2013,GW030306.1.1,,
268.834,6/1/2013,GW030306.1.1,,
268.984,7/1/2013,GW030306.1.1,,
268.884,8/1/2013,GW030306.1.1,,
268.348,9/1/2013,GW030306.1.1,,
267.667,10/1/2013,GW030306.1.1,,
267.024,11/1/2013,GW030306.1.1,,
266.893,12/1/2013,GW030306.1.1,,
266.509,1/1/2014,GW030306.1.1,,
266.254,2/1/2014,GW030306.1.1,,
265.956,3/1/2014,GW030306.1.1,,
265.975,4/1/2014,GW030306.1.1,,
266.257,5/1/2014,GW030306.1.1,,
266.58,6/1/2014,GW030306.1.1,,
266.758,7/1/2014,GW030306.1.1,,
266.688,8/1/2014,GW030306.1.1,,
266.621,9/1/2014,GW030306.1.1,,
266.176,10/1/2014,GW030306.1.1,,
265.435,11/1/2014,GW030306.1.1,,
265.106,12/1/2014,GW030306.1.1,,
265.175,1/1/2015,GW030306.1.1,,
265.111,2/1/2015,GW030306.1.1,,
264.802,3/1/2015,GW030306.1.1,,
264.826,4/1/2015,GW030306.1.1,,
265.2,5/1/2015,GW030306.1.1,,
265.694,6/1/2015,GW030306.1.1,,
266.168,7/1/2015,GW030306.1.1,,
266.574,8/1/2015,GW030306.1.1,,
266.5,9/1/2015,GW030306.1.1,,
265.715,10/1/2015,GW030306.1.1,,
265.236,11/1/2015,GW030306.1.1,,
265.155,12/1/2015,GW030306.1.1,,
264.899,1/1/2016,GW030306.1.1,,
264.729,2/1/2016,GW030306.1.1,,
264.41,3/1/2016,GW030306.1.1,,
264.404,4/1/2016,GW030306.1.1,,
264.598,5/1/2016,GW030306.1.1,,
264.941,6/1/2016,GW030306.1.1,,
265.53,7/1/2016,GW030306.1.1,,
266.168,8/1/2016,GW030306.1.1,,
266.876,9/1/2016,GW030306.1.1,,
267.561,10/1/2016,GW030306.1.1,,
267.776,11/1/2016,GW030306.1.1,,
267.689,12/1/2016,GW030306.1.1,,
267.433,1/1/2017,GW030306.1.1,,
267.071,2/1/2017,GW030306.1.1,,
266.786,3/1/2017,GW030306.1.1,,
266.918,4/1/2017,GW030306.1.1,,
267.141,5/1/2017,GW030306.1.1,,
267.413,6/1/2017,GW030306.1.1,,
267.708,7/1/2017,GW030306.1.1,,
267.846,8/1/2017,GW030306.1.1,,
267.395,9/1/2017,GW030306.1.1,,
266.498,10/1/2017,GW030306.1.1,,
266.221,11/1/2017,GW030306.1.1,,
266.132,12/1/2017,GW030306.1.1,,
265.829,1/1/2018,GW030306.1.1,,
265.466,2/1/2018,GW030306.1.1,,
265.231,3/1/2018,GW030306.1.1,,
265.091,4/1/2018,GW030306.1.1,,
265.062,5/1/2018,GW030306.1.1,,
265.09,6/1/2018,GW030306.1.1,,
265.205,7/1/2018,GW030306.1.1,,
265.195,8/1/2018,GW030306.1.1,,
265.159,9/1/2018,GW030306.1.1,,
264.864,10/1/2018,GW030306.1.1,,
264.742,11/1/2018,GW030306.1.1,,
264.853,12/1/2018,GW030306.1.1,,
264.446,1/1/2019,GW030306.1.1,,
263.94,2/1/2019,GW030306.1.1,,
263.576,3/1/2019,GW030306.1.1,,
263.588,4/1/2019,GW030306.1.1,,
263.914,5/1/2019,GW030306.1.1,,
264.213,6/1/2019,GW030306.1.1,,
264.134,7/1/2019,GW030306.1.1,,
263.922,8/1/2019,GW030306.1.1,,
263.564,9/1/2019,GW030306.1.1,,
263.216,10/1/2019,GW030306.1.1,,
262.9,11/1/2019,GW030306.1.1,,
262.677,12/1/2019,GW030306.1.1,,
262.488,1/1/2020,GW030306.1.1,,
262.881,2/1/2020,GW030306.1.1,,
264.286,3/1/2020,GW030306.1.1,,
265.083,4/1/2020,GW030306.1.1,,
265.668,5/1/2020,GW030306.1.1,,
266.173,6/1/2020,GW030306.1.1,,
266.667,7/1/2020,GW030306.1.1,,
267.268,8/1/2020,GW030306.1.1,,
267.553,9/1/2020,GW030306.1.1,,
267.64,10/1/2020,GW030306.1.1,,
267.865,11/1/2020,GW030306.1.1,,
268.006,12/1/2020,GW030306.1.1,,
268.627,1/1/2021,GW030306.1.1,,
268.788,2/1/2021,GW030306.1.1,,
269.019,3/1/2021,GW030306.1.1,,
269.38,4/1/2021,GW030306.1.1,,
269.317,5/1/2021,GW030306.1.1,,
269.506,6/1/2021,GW030306.1.1,,
269.861,7/1/2021,GW030306.1.1,,
270.132,8/1/2021,GW030306.1.1,,
270.182,9/1/2021,GW030306.1.1,,
270.118,10/1/2021,GW030306.1.1,,
270.655,11/1/2021,GW030306.1.1,,
271.307,12/1/2021,GW030306.1.1,,
270.599,1/1/2022,GW030306.1.1,,
270.274,2/1/2022,GW030306.1.1,,
270.324,3/1/2022,GW030306.1.1,,
270.441,4/1/2022,GW030306.1.1,,
270.436,5/1/2022,GW030306.1.1,,
264.728,6/1/2010,GW030306.2.2,,
264.55,7/1/2010,GW030306.2.2,,
265.798,8/1/2010,GW030306.2.2,,
266.498,9/1/2010,GW030306.2.2,,
266.58,10/1/2010,GW030306.2.2,,
265.634,11/1/2010,GW030306.2.2,,
267.295,12/1/2010,GW030306.2.2,,
266.545,1/1/2011,GW030306.2.2,,
263.895,2/1/2011,GW030306.2.2,,
263.812,3/1/2011,GW030306.2.2,,
265.465,4/1/2011,GW030306.2.2,,
266.089,5/1/2011,GW030306.2.2,,
265.359,6/1/2011,GW030306.2.2,,
266.07,7/1/2011,GW030306.2.2,,
266.46,8/1/2011,GW030306.2.2,,
266.336,9/1/2011,GW030306.2.2,,
266.076,10/1/2011,GW030306.2.2,,
266.457,11/1/2011,GW030306.2.2,,
267.842,12/1/2011,GW030306.2.2,,
266.582,1/1/2012,GW030306.2.2,,
267.642,2/1/2012,GW030306.2.2,,
267.696,3/1/2012,GW030306.2.2,,
267.98,4/1/2012,GW030306.2.2,,
268.337,5/1/2012,GW030306.2.2,,
268.41,6/1/2012,GW030306.2.2,,
267.463,7/1/2012,GW030306.2.2,,
268.428,8/1/2012,GW030306.2.2,,
268.201,9/1/2012,GW030306.2.2,,
