WL,Date,Borehole,No of Covariates,,,,,,,
,1/1/2019,GW273033.1.1,4,,,,,,,
,2/1/2019,GW273033.1.1,4,,,,,,,
,3/1/2019,GW273033.1.1,4,,,,,,,
,4/1/2019,GW273033.1.1,4,,,,,,,
,5/1/2019,GW273033.1.1,4,,,,,,,
,6/1/2019,GW273033.1.1,4,,,,,,,
,7/1/2019,GW273033.1.1,4,,,,,,,
,8/1/2019,GW273033.1.1,4,,,,,,,
,9/1/2019,GW273033.1.1,4,,,,,,,
,10/1/2019,GW273033.1.1,4,,,,,,,
,11/1/2019,GW273033.1.1,4,,,,,,,
,12/1/2019,GW273033.1.1,4,,,,,,,
,1/1/2020,GW273033.1.1,4,,,,,,,
,2/1/2020,GW273033.1.1,4,,,,,,,
,3/1/2020,GW273033.1.1,4,,,,,,,
,4/1/2020,GW273033.1.1,4,,,,,,,
,5/1/2020,GW273033.1.1,4,,,,,,,
,6/1/2020,GW273033.1.1,4,,,,,,,
384.706,7/1/2020,GW273033.1.1,4,,,,,,,
385.049,8/1/2020,GW273033.1.1,4,,,,,,,
384.772,9/1/2020,GW273033.1.1,4,,,,,,,
384.608,10/1/2020,GW273033.1.1,4,,,,,,,
384.637,11/1/2020,GW273033.1.1,4,,,,,,,
384.94,12/1/2020,GW273033.1.1,4,,,,,,,
385.695,1/1/2021,GW273033.1.1,4,,,,,,,
384.934,2/1/2021,GW273033.1.1,4,,,,,,,
385.442,3/1/2021,GW273033.1.1,4,,,,,,,
385.511,4/1/2021,GW273033.1.1,4,,,,,,,
385.085,5/1/2021,GW273033.1.1,4,,,,,,,
385.423,6/1/2021,GW273033.1.1,4,,,,,,,
385.679,7/1/2021,GW273033.1.1,4,,,,,,,
385.455,8/1/2021,GW273033.1.1,4,,,,,,,
385.223,9/1/2021,GW273033.1.1,4,,,,,,,
385.119,10/1/2021,GW273033.1.1,4,,,,,,,
385.83,11/1/2021,GW273033.1.1,4,,,,,,,
386.199,12/1/2021,GW273033.1.1,4,,,,,,,
385.295,1/1/2022,GW273033.1.1,4,,,,,,,
384.92,2/1/2022,GW273033.1.1,4,,,,,,,
384.939,3/1/2022,GW273033.1.1,4,,,,,,,
384.828,4/1/2022,GW273033.1.1,4,,,,,,,
384.737,5/1/2022,GW273033.1.1,4,,,,,,,
338.532,10/1/2013,GW965569.1.2,4,,,,,,,
338.416,11/1/2013,GW965569.1.2,4,,,,,,,
338.283,12/1/2013,GW965569.1.2,4,,,,,,,
338.117,1/1/2014,GW965569.1.2,4,,,,,,,
337.953,2/1/2014,GW965569.1.2,4,,,,,,,
337.795,3/1/2014,GW965569.1.2,4,,,,,,,
337.639,4/1/2014,GW965569.1.2,4,,,,,,,
337.554,5/1/2014,GW965569.1.2,4,,,,,,,
337.481,6/1/2014,GW965569.1.2,4,,,,,,,
337.496,7/1/2014,GW965569.1.2,4,,,,,,,
337.472,8/1/2014,GW965569.1.2,4,,,,,,,
337.447,9/1/2014,GW965569.1.2,4,,,,,,,
337.546,10/1/2014,GW965569.1.2,4,,,,,,,
337.492,11/1/2014,GW965569.1.2,4,,,,,,,
337.439,12/1/2014,GW965569.1.2,4,,,,,,,
337.355,1/1/2015,GW965569.1.2,4,,,,,,,
337.341,2/1/2015,GW965569.1.2,4,,,,,,,
337.225,3/1/2015,GW965569.1.2,4,,,,,,,
337.16,4/1/2015,GW965569.1.2,4,,,,,,,
337.111,5/1/2015,GW965569.1.2,4,,,,,,,
337.21,6/1/2015,GW965569.1.2,4,,,,,,,
337.249,7/1/2015,GW965569.1.2,4,,,,,,,
337.33,8/1/2015,GW965569.1.2,4,,,,,,,
337.389,9/1/2015,GW965569.1.2,4,,,,,,,
337.414,10/1/2015,GW965569.1.2,4,,,,,,,
337.415,11/1/2015,GW965569.1.2,4,,,,,,,
337.374,12/1/2015,GW965569.1.2,4,,,,,,,
337.332,1/1/2016,GW965569.1.2,4,,,,,,,
337.287,2/1/2016,GW965569.1.2,4,,,,,,,
337.251,3/1/2016,GW965569.1.2,4,,,,,,,
337.206,4/1/2016,GW965569.1.2,4,,,,,,,
337.164,5/1/2016,GW965569.1.2,4,,,,,,,
337.152,6/1/2016,GW965569.1.2,4,,,,,,,
337.103,7/1/2016,GW965569.1.2,4,,,,,,,
337.17,8/1/2016,GW965569.1.2,4,,,,,,,
337.221,9/1/2016,GW965569.1.2,4,,,,,,,
337.594,10/1/2016,GW965569.1.2,4,,,,,,,
337.984,11/1/2016,GW965569.1.2,4,,,,,,,
338.005,12/1/2016,GW965569.1.2,4,,,,,,,
338.019,1/1/2017,GW965569.1.2,4,,,,,,,
337.921,2/1/2017,GW965569.1.2,4,,,,,,,
337.831,3/1/2017,GW965569.1.2,4,,,,,,,
337.835,4/1/2017,GW965569.1.2,4,,,,,,,
337.793,5/1/2017,GW965569.1.2,4,,,,,,,
337.804,6/1/2017,GW965569.1.2,4,,,,,,,
337.711,7/1/2017,GW965569.1.2,4,,,,,,,
337.665,8/1/2017,GW965569.1.2,4,,,,,,,
337.512,9/1/2017,GW965569.1.2,4,,,,,,,
337.326,10/1/2017,GW965569.1.2,4,,,,,,,
337.142,11/1/2017,GW965569.1.2,4,,,,,,,
336.977,12/1/2017,GW965569.1.2,4,,,,,,,
336.823,1/1/2018,GW965569.1.2,4,,,,,,,
336.679,2/1/2018,GW965569.1.2,4,,,,,,,
336.551,3/1/2018,GW965569.1.2,4,,,,,,,
336.455,4/1/2018,GW965569.1.2,4,,,,,,,
336.368,5/1/2018,GW965569.1.2,4,,,,,,,
336.301,6/1/2018,GW965569.1.2,4,,,,,,,
336.293,7/1/2018,GW965569.1.2,4,,,,,,,
336.273,8/1/2018,GW965569.1.2,4,,,,,,,
336.208,9/1/2018,GW965569.1.2,4,,,,,,,
336.139,10/1/2018,GW965569.1.2,4,,,,,,,
336.066,11/1/2018,GW965569.1.2,4,,,,,,,
335.968,12/1/2018,GW965569.1.2,4,,,,,,,
335.921,1/1/2019,GW965569.1.2,4,,,,,,,
335.858,2/1/2019,GW965569.1.2,4,,,,,,,
335.78,3/1/2019,GW965569.1.2,4,,,,,,,
335.862,4/1/2019,GW965569.1.2,4,,,,,,,
336.602,5/1/2019,GW965569.1.2,4,,,,,,,
337.097,6/1/2019,GW965569.1.2,4,,,,,,,
337.311,7/1/2019,GW965569.1.2,4,,,,,,,
337.337,8/1/2019,GW965569.1.2,4,,,,,,,
337.306,9/1/2019,GW965569.1.2,4,,,,,,,
337.271,10/1/2019,GW965569.1.2,4,,,,,,,
337.216,11/1/2019,GW965569.1.2,4,,,,,,,
337.159,12/1/2019,GW965569.1.2,4,,,,,,,
337.06,1/1/2020,GW965569.1.2,4,,,,,,,
337.001,2/1/2020,GW965569.1.2,4,,,,,,,
337.14,3/1/2020,GW965569.1.2,4,,,,,,,
337.572,4/1/2020,GW965569.1.2,4,,,,,,,
337.867,5/1/2020,GW965569.1.2,4,,,,,,,
337.968,6/1/2020,GW965569.1.2,4,,,,,,,
338.035,7/1/2020,GW965569.1.2,4,,,,,,,
338.047,8/1/2020,GW965569.1.2,4,,,,,,,
338,9/1/2020,GW965569.1.2,4,,,,,,,
337.921,10/1/2020,GW965569.1.2,4,,,,,,,
337.882,11/1/2020,GW965569.1.2,4,,,,,,,
337.864,12/1/2020,GW965569.1.2,4,,,,,,,
338.23,1/1/2021,GW965569.1.2,4,,,,,,,
338.511,2/1/2021,GW965569.1.2,4,,,,,,,
338.607,3/1/2021,GW965569.1.2,4,,,,,,,
338.747,4/1/2021,GW965569.1.2,4,,,,,,,
338.748,5/1/2021,GW965569.1.2,4,,,,,,,
338.814,6/1/2021,GW965569.1.2,4,,,,,,,
339.057,7/1/2021,GW965569.1.2,4,,,,,,,
339.177,8/1/2021,GW965569.1.2,4,,,,,,,
339.152,9/1/2021,GW965569.1.2,4,,,,,,,
339.129,10/1/2021,GW965569.1.2,4,,,,,,,
339.3,11/1/2021,GW965569.1.2,4,,,,,,,
339.981,12/1/2021,GW965569.1.2,4,,,,,,,
340.155,1/1/2022,GW965569.1.2,4,,,,,,,
340.11,2/1/2022,GW965569.1.2,4,,,,,,,
340.039,3/1/2022,GW965569.1.2,4,,,,,,,
339.954,4/1/2022,GW965569.1.2,4,,,,,,,
339.855,5/1/2022,GW965569.1.2,4,,,,,,,
412.411,7/1/2020,GW093039.1.1,,,,,,,,
412.644,8/1/2020,GW093039.1.1,,,,,,,,
412.358,9/1/2020,GW093039.1.1,,,,,,,,
412.252,10/1/2020,GW093039.1.1,,,,,,,,
412.229,11/1/2020,GW093039.1.1,,,,,,,,
412.376,12/1/2020,GW093039.1.1,,,,,,,,
412.693,1/1/2021,GW093039.1.1,,,,,,,,
412.345,2/1/2021,GW093039.1.1,,,,,,,,
412.602,3/1/2021,GW093039.1.1,,,,,,,,
412.533,4/1/2021,GW093039.1.1,,,,,,,,
412.452,5/1/2021,GW093039.1.1,,,,,,,,
412.841,6/1/2021,GW093039.1.1,,,,,,,,
413.038,7/1/2021,GW093039.1.1,,,,,,,,
412.854,8/1/2021,GW093039.1.1,,,,,,,,
412.663,9/1/2021,GW093039.1.1,,,,,,,,
412.647,10/1/2021,GW093039.1.1,,,,,,,,
412.968,11/1/2021,GW093039.1.1,,,,,,,,
412.967,12/1/2021,GW093039.1.1,,,,,,,,
412.601,1/1/2022,GW093039.1.1,,,,,,,,
412.484,2/1/2022,GW093039.1.1,,,,,,,,
412.641,3/1/2022,GW093039.1.1,,,,,,,,
412.534,4/1/2022,GW093039.1.1,,,,,,,,
412.48,5/1/2022,GW093039.1.1,,,,,,,,
19.427,3/1/2005,GW093040.1.1,,,,,,,,
19.634,4/1/2005,GW093040.1.1,,,,,,,,
19.828,5/1/2005,GW093040.1.1,,,,,,,,
19.98,6/1/2005,GW093040.1.1,,,,,,,,
20.002,7/1/2005,GW093040.1.1,,,,,,,,
19.912,8/1/2005,GW093040.1.1,,,,,,,,
19.636,9/1/2005,GW093040.1.1,,,,,,,,
19.413,10/1/2005,GW093040.1.1,,,,,,,,
19.237,11/1/2005,GW093040.1.1,,,,,,,,
19.203,12/1/2005,GW093040.1.1,,,,,,,,
19.277,1/1/2006,GW093040.1.1,,,,,,,,
19.374,2/1/2006,GW093040.1.1,,,,,,,,
19.57,3/1/2006,GW093040.1.1,,,,,,,,
19.793,4/1/2006,GW093040.1.1,,,,,,,,
19.994,5/1/2006,GW093040.1.1,,,,,,,,
20.105,6/1/2006,GW093040.1.1,,,,,,,,
20.089,7/1/2006,GW093040.1.1,,,,,,,,
19.941,8/1/2006,GW093040.1.1,,,,,,,,
19.662,9/1/2006,GW093040.1.1,,,,,,,,
19.441,10/1/2006,GW093040.1.1,,,,,,,,
19.255,11/1/2006,GW093040.1.1,,,,,,,,
19.289,12/1/2006,GW093040.1.1,,,,,,,,
19.338,1/1/2007,GW093040.1.1,,,,,,,,
19.454,2/1/2007,GW093040.1.1,,,,,,,,
19.663,3/1/2007,GW093040.1.1,,,,,,,,
19.865,4/1/2007,GW093040.1.1,,,,,,,,
20.046,5/1/2007,GW093040.1.1,,,,,,,,
20.101,6/1/2007,GW093040.1.1,,,,,,,,
20.101,7/1/2007,GW093040.1.1,,,,,,,,
19.963,8/1/2007,GW093040.1.1,,,,,,,,
19.695,9/1/2007,GW093040.1.1,,,,,,,,
19.518,10/1/2007,GW093040.1.1,,,,,,,,
19.362,11/1/2007,GW093040.1.1,,,,,,,,
19.371,12/1/2007,GW093040.1.1,,,,,,,,
19.4,1/1/2008,GW093040.1.1,,,,,,,,
19.471,2/1/2008,GW093040.1.1,,,,,,,,
19.581,3/1/2008,GW093040.1.1,,,,,,,,
19.72,4/1/2008,GW093040.1.1,,,,,,,,
19.826,5/1/2008,GW093040.1.1,,,,,,,,
19.897,6/1/2008,GW093040.1.1,,,,,,,,
372.426,11/1/2020,GW093042.1.1,,,,,,,,
372.118,12/1/2020,GW093042.1.1,,,,,,,,
372.811,1/1/2021,GW093042.1.1,,,,,,,,
372.354,2/1/2021,GW093042.1.1,,,,,,,,
372.688,3/1/2021,GW093042.1.1,,,,,,,,
373.054,4/1/2021,GW093042.1.1,,,,,,,,
372.91,5/1/2021,GW093042.1.1,,,,,,,,
373.315,6/1/2021,GW093042.1.1,,,,,,,,
373.753,7/1/2021,GW093042.1.1,,,,,,,,
373.561,8/1/2021,GW093042.1.1,,,,,,,,
373.334,9/1/2021,GW093042.1.1,,,,,,,,
373.222,10/1/2021,GW093042.1.1,,,,,,,,
373.668,11/1/2021,GW093042.1.1,,,,,,,,
374.175,12/1/2021,GW093042.1.1,,,,,,,,
373.374,1/1/2022,GW093042.1.1,,,,,,,,
372.974,2/1/2022,GW093042.1.1,,,,,,,,
372.882,3/1/2022,GW093042.1.1,,,,,,,,
373.042,4/1/2022,GW093042.1.1,,,,,,,,
372.981,5/1/2022,GW093042.1.1,,,,,,,,
21.051,4/1/2009,GW098206.1.1,,,,,,,,
21.217,5/1/2009,GW098206.1.1,,,,,,,,
21.338,6/1/2009,GW098206.1.1,,,,,,,,
21.4,7/1/2009,GW098206.1.1,,,,,,,,
21.4,8/1/2009,GW098206.1.1,,,,,,,,
21.375,9/1/2009,GW098206.1.1,,,,,,,,
21.273,10/1/2009,GW098206.1.1,,,,,,,,
21.153,11/1/2009,GW098206.1.1,,,,,,,,
21.1,12/1/2009,GW098206.1.1,,,,,,,,
21.016,1/1/2010,GW098206.1.1,,,,,,,,
21.123,2/1/2010,GW098206.1.1,,,,,,,,
21.233,3/1/2010,GW098206.1.1,,,,,,,,
21.349,4/1/2010,GW098206.1.1,,,,,,,,
21.438,5/1/2010,GW098206.1.1,,,,,,,,
21.5,6/1/2010,GW098206.1.1,,,,,,,,
21.591,7/1/2010,GW098206.1.1,,,,,,,,
21.882,8/1/2010,GW098206.1.1,,,,,,,,
,9/1/2010,GW098206.1.1,,,,,,,,
,10/1/2010,GW098206.1.1,,,,,,,,
,11/1/2010,GW098206.1.1,,,,,,,,
,12/1/2010,GW098206.1.1,,,,,,,,
,1/1/2011,GW098206.1.1,,,,,,,,
,2/1/2011,GW098206.1.1,,,,,,,,
,3/1/2011,GW098206.1.1,,,,,,,,
20.964,4/1/2011,GW098206.1.1,,,,,,,,
21.058,5/1/2011,GW098206.1.1,,,,,,,,
21.13,6/1/2011,GW098206.1.1,,,,,,,,
21.2,7/1/2011,GW098206.1.1,,,,,,,,
21.143,8/1/2011,GW098206.1.1,,,,,,,,
21.033,9/1/2011,GW098206.1.1,,,,,,,,
20.915,10/1/2011,GW098206.1.1,,,,,,,,
20.76,11/1/2011,GW098206.1.1,,,,,,,,
20.657,12/1/2011,GW098206.1.1,,,,,,,,
20.655,1/1/2012,GW098206.1.1,,,,,,,,
20.702,2/1/2012,GW098206.1.1,,,,,,,,
20.7,3/1/2012,GW098206.1.1,,,,,,,,
20.796,4/1/2012,GW098206.1.1,,,,,,,,
20.8,5/1/2012,GW098206.1.1,,,,,,,,
197.532,4/1/2009,GW098207.1.1,,,,,,,,
197.49,5/1/2009,GW098207.1.1,,,,,,,,
197.469,6/1/2009,GW098207.1.1,,,,,,,,
197.476,7/1/2009,GW098207.1.1,,,,,,,,
197.442,8/1/2009,GW098207.1.1,,,,,,,,
197.443,9/1/2009,GW098207.1.1,,,,,,,,
197.382,10/1/2009,GW098207.1.1,,,,,,,,
197.305,11/1/2009,GW098207.1.1,,,,,,,,
197.295,12/1/2009,GW098207.1.1,,,,,,,,
197.936,1/1/2010,GW098207.1.1,,,,,,,,
197.935,2/1/2010,GW098207.1.1,,,,,,,,
197.731,3/1/2010,GW098207.1.1,,,,,,,,
197.563,4/1/2010,GW098207.1.1,,,,,,,,
197.435,5/1/2010,GW098207.1.1,,,,,,,,
197.479,6/1/2010,GW098207.1.1,,,,,,,,
197.577,7/1/2010,GW098207.1.1,,,,,,,,
197.677,8/1/2010,GW098207.1.1,,,,,,,,
197.775,9/1/2010,GW098207.1.1,,,,,,,,
197.874,10/1/2010,GW098207.1.1,,,,,,,,
197.972,11/1/2010,GW098207.1.1,,,,,,,,
198.07,12/1/2010,GW098207.1.1,,,,,,,,
198.17,1/1/2011,GW098207.1.1,,,,,,,,
198.265,2/1/2011,GW098207.1.1,,,,,,,,
198.344,3/1/2011,GW098207.1.1,,,,,,,,
198.17,4/1/2011,GW098207.1.1,,,,,,,,
197.997,5/1/2011,GW098207.1.1,,,,,,,,
197.951,6/1/2011,GW098207.1.1,,,,,,,,
197.966,7/1/2011,GW098207.1.1,,,,,,,,
197.904,8/1/2011,GW098207.1.1,,,,,,,,
197.9,9/1/2011,GW098207.1.1,,,,,,,,
197.993,10/1/2011,GW098207.1.1,,,,,,,,
198.275,11/1/2011,GW098207.1.1,,,,,,,,
200.579,12/1/2011,GW098207.1.1,,,,,,,,
199.327,1/1/2012,GW098207.1.1,,,,,,,,
201.678,2/1/2012,GW098207.1.1,,,,,,,,
199.977,3/1/2012,GW098207.1.1,,,,,,,,
199.182,4/1/2012,GW098207.1.1,,,,,,,,
198.781,5/1/2012,GW098207.1.1,,,,,,,,
198.575,6/1/2012,GW098207.1.1,,,,,,,,
198.741,7/1/2012,GW098207.1.1,,,,,,,,
198.997,8/1/2012,GW098207.1.1,,,,,,,,
198.698,9/1/2012,GW098207.1.1,,,,,,,,
198.496,10/1/2012,GW098207.1.1,,,,,,,,
198.347,11/1/2012,GW098207.1.1,,,,,,,,
198.298,12/1/2012,GW098207.1.1,,,,,,,,
198.334,1/1/2013,GW098207.1.1,,,,,,,,
198.666,2/1/2013,GW098207.1.1,,,,,,,,
198.597,3/1/2013,GW098207.1.1,,,,,,,,
198.309,4/1/2013,GW098207.1.1,,,,,,,,
198.115,5/1/2013,GW098207.1.1,,,,,,,,
197.995,6/1/2013,GW098207.1.1,,,,,,,,
197.96,7/1/2013,GW098207.1.1,,,,,,,,
197.91,8/1/2013,GW098207.1.1,,,,,,,,
197.855,9/1/2013,GW098207.1.1,,,,,,,,
197.864,10/1/2013,GW098207.1.1,,,,,,,,
197.897,11/1/2013,GW098207.1.1,,,,,,,,
197.951,12/1/2013,GW098207.1.1,,,,,,,,
197.996,1/1/2014,GW098207.1.1,,,,,,,,
197.999,2/1/2014,GW098207.1.1,,,,,,,,
197.898,3/1/2014,GW098207.1.1,,,,,,,,
197.98,4/1/2014,GW098207.1.1,,,,,,,,
197.835,5/1/2014,GW098207.1.1,,,,,,,,
197.748,6/1/2014,GW098207.1.1,,,,,,,,
197.687,7/1/2014,GW098207.1.1,,,,,,,,
197.635,8/1/2014,GW098207.1.1,,,,,,,,
197.591,9/1/2014,GW098207.1.1,,,,,,,,
197.629,10/1/2014,GW098207.1.1,,,,,,,,
197.528,11/1/2014,GW098207.1.1,,,,,,,,
197.529,12/1/2014,GW098207.1.1,,,,,,,,
197.561,1/1/2015,GW098207.1.1,,,,,,,,
197.506,2/1/2015,GW098207.1.1,,,,,,,,
197.449,3/1/2015,GW098207.1.1,,,,,,,,
197.409,4/1/2015,GW098207.1.1,,,,,,,,
197.394,5/1/2015,GW098207.1.1,,,,,,,,
197.458,6/1/2015,GW098207.1.1,,,,,,,,
197.495,7/1/2015,GW098207.1.1,,,,,,,,
197.537,8/1/2015,GW098207.1.1,,,,,,,,
197.547,9/1/2015,GW098207.1.1,,,,,,,,
197.459,10/1/2015,GW098207.1.1,,,,,,,,
197.399,11/1/2015,GW098207.1.1,,,,,,,,
197.348,12/1/2015,GW098207.1.1,,,,,,,,
197.35,1/1/2016,GW098207.1.1,,,,,,,,
197.343,2/1/2016,GW098207.1.1,,,,,,,,
197.255,3/1/2016,GW098207.1.1,,,,,,,,
197.212,4/1/2016,GW098207.1.1,,,,,,,,
197.194,5/1/2016,GW098207.1.1,,,,,,,,
197.234,6/1/2016,GW098207.1.1,,,,,,,,
197.443,7/1/2016,GW098207.1.1,,,,,,,,
197.596,8/1/2016,GW098207.1.1,,,,,,,,
198.254,9/1/2016,GW098207.1.1,,,,,,,,
198.84,10/1/2016,GW098207.1.1,,,,,,,,
198.506,11/1/2016,GW098207.1.1,,,,,,,,
198.216,12/1/2016,GW098207.1.1,,,,,,,,
198.069,1/1/2017,GW098207.1.1,,,,,,,,
198.019,2/1/2017,GW098207.1.1,,,,,,,,
197.923,3/1/2017,GW098207.1.1,,,,,,,,
197.778,4/1/2017,GW098207.1.1,,,,,,,,
197.665,5/1/2017,GW098207.1.1,,,,,,,,
197.616,6/1/2017,GW098207.1.1,,,,,,,,
197.59,7/1/2017,GW098207.1.1,,,,,,,,
197.543,8/1/2017,GW098207.1.1,,,,,,,,
197.477,9/1/2017,GW098207.1.1,,,,,,,,
197.52,10/1/2017,GW098207.1.1,,,,,,,,
197.493,11/1/2017,GW098207.1.1,,,,,,,,
197.506,12/1/2017,GW098207.1.1,,,,,,,,
197.576,1/1/2018,GW098207.1.1,,,,,,,,
197.616,2/1/2018,GW098207.1.1,,,,,,,,
197.519,3/1/2018,GW098207.1.1,,,,,,,,
197.397,4/1/2018,GW098207.1.1,,,,,,,,
197.319,5/1/2018,GW098207.1.1,,,,,,,,
197.278,6/1/2018,GW098207.1.1,,,,,,,,
197.288,7/1/2018,GW098207.1.1,,,,,,,,
197.239,8/1/2018,GW098207.1.1,,,,,,,,
197.195,9/1/2018,GW098207.1.1,,,,,,,,
197.14,10/1/2018,GW098207.1.1,,,,,,,,
197.208,11/1/2018,GW098207.1.1,,,,,,,,
197.233,12/1/2018,GW098207.1.1,,,,,,,,
197.154,1/1/2019,GW098207.1.1,,,,,,,,
197.036,2/1/2019,GW098207.1.1,,,,,,,,
196.947,3/1/2019,GW098207.1.1,,,,,,,,
196.944,4/1/2019,GW098207.1.1,,,,,,,,
196.872,5/1/2019,GW098207.1.1,,,,,,,,
196.794,6/1/2019,GW098207.1.1,,,,,,,,
196.749,7/1/2019,GW098207.1.1,,,,,,,,
196.683,8/1/2019,GW098207.1.1,,,,,,,,
196.614,9/1/2019,GW098207.1.1,,,,,,,,
196.519,10/1/2019,GW098207.1.1,,,,,,,,
196.428,11/1/2019,GW098207.1.1,,,,,,,,
196.342,12/1/2019,GW098207.1.1,,,,,,,,
196.261,1/1/2020,GW098207.1.1,,,,,,,,
196.554,2/1/2020,GW098207.1.1,,,,,,,,
197.019,3/1/2020,GW098207.1.1,,,,,,,,
197.041,4/1/2020,GW098207.1.1,,,,,,,,
197.014,5/1/2020,GW098207.1.1,,,,,,,,
196.97,6/1/2020,GW098207.1.1,,,,,,,,
196.956,7/1/2020,GW098207.1.1,,,,,,,,
197.063,8/1/2020,GW098207.1.1,,,,,,,,
197.087,9/1/2020,GW098207.1.1,,,,,,,,
197.006,10/1/2020,GW098207.1.1,,,,,,,,
197.003,11/1/2020,GW098207.1.1,,,,,,,,
196.911,12/1/2020,GW098207.1.1,,,,,,,,
197.085,1/1/2021,GW098207.1.1,,,,,,,,
197.112,2/1/2021,GW098207.1.1,,,,,,,,
197.166,3/1/2021,GW098207.1.1,,,,,,,,
197.506,4/1/2021,GW098207.1.1,,,,,,,,
197.449,5/1/2021,GW098207.1.1,,,,,,,,
197.541,6/1/2021,GW098207.1.1,,,,,,,,
197.897,7/1/2021,GW098207.1.1,,,,,,,,
198.12,8/1/2021,GW098207.1.1,,,,,,,,
198.202,9/1/2021,GW098207.1.1,,,,,,,,
198.063,10/1/2021,GW098207.1.1,,,,,,,,
199.061,11/1/2021,GW098207.1.1,,,,,,,,
201.541,12/1/2021,GW098207.1.1,,,,,,,,
199.747,1/1/2022,GW098207.1.1,,,,,,,,
199.046,2/1/2022,GW098207.1.1,,,,,,,,
198.672,3/1/2022,GW098207.1.1,,,,,,,,
198.505,4/1/2022,GW098207.1.1,,,,,,,,
198.389,5/1/2022,GW098207.1.1,,,,,,,,
197.459,4/1/2009,GW098207.2.2,,,,,,,,
197.431,5/1/2009,GW098207.2.2,,,,,,,,
197.405,6/1/2009,GW098207.2.2,,,,,,,,
197.401,7/1/2009,GW098207.2.2,,,,,,,,
197.366,8/1/2009,GW098207.2.2,,,,,,,,
197.308,9/1/2009,GW098207.2.2,,,,,,,,
197.183,10/1/2009,GW098207.2.2,,,,,,,,
197.063,11/1/2009,GW098207.2.2,,,,,,,,
197.072,12/1/2009,GW098207.2.2,,,,,,,,
197.901,1/1/2010,GW098207.2.2,,,,,,,,
197.806,2/1/2010,GW098207.2.2,,,,,,,,
197.757,3/1/2010,GW098207.2.2,,,,,,,,
197.795,4/1/2010,GW098207.2.2,,,,,,,,
197.833,5/1/2010,GW098207.2.2,,,,,,,,
197.871,6/1/2010,GW098207.2.2,,,,,,,,
197.909,7/1/2010,GW098207.2.2,,,,,,,,
197.947,8/1/2010,GW098207.2.2,,,,,,,,
197.985,9/1/2010,GW098207.2.2,,,,,,,,
198.023,10/1/2010,GW098207.2.2,,,,,,,,
198.061,11/1/2010,GW098207.2.2,,,,,,,,
198.098,12/1/2010,GW098207.2.2,,,,,,,,
198.137,1/1/2011,GW098207.2.2,,,,,,,,
198.174,2/1/2011,GW098207.2.2,,,,,,,,
198.204,3/1/2011,GW098207.2.2,,,,,,,,
198.059,4/1/2011,GW098207.2.2,,,,,,,,
197.904,5/1/2011,GW098207.2.2,,,,,,,,
197.874,6/1/2011,GW098207.2.2,,,,,,,,
197.88,7/1/2011,GW098207.2.2,,,,,,,,
197.81,8/1/2011,GW098207.2.2,,,,,,,,
197.803,9/1/2011,GW098207.2.2,,,,,,,,
197.977,10/1/2011,GW098207.2.2,,,,,,,,
198.321,11/1/2011,GW098207.2.2,,,,,,,,
198.664,12/1/2011,GW098207.2.2,,,,,,,,
198.94,1/1/2012,GW098207.2.2,,,,,,,,
201.481,2/1/2012,GW098207.2.2,,,,,,,,
199.697,3/1/2012,GW098207.2.2,,,,,,,,
198.947,4/1/2012,GW098207.2.2,,,,,,,,
198.591,5/1/2012,GW098207.2.2,,,,,,,,
198.427,6/1/2012,GW098207.2.2,,,,,,,,
198.686,7/1/2012,GW098207.2.2,,,,,,,,
198.863,8/1/2012,GW098207.2.2,,,,,,,,
198.58,9/1/2012,GW098207.2.2,,,,,,,,
198.385,10/1/2012,GW098207.2.2,,,,,,,,
198.243,11/1/2012,GW098207.2.2,,,,,,,,
198.235,12/1/2012,GW098207.2.2,,,,,,,,
198.282,1/1/2013,GW098207.2.2,,,,,,,,
198.629,2/1/2013,GW098207.2.2,,,,,,,,
198.521,3/1/2013,GW098207.2.2,,,,,,,,
198.194,4/1/2013,GW098207.2.2,,,,,,,,
198.002,5/1/2013,GW098207.2.2,,,,,,,,
197.892,6/1/2013,GW098207.2.2,,,,,,,,
197.871,7/1/2013,GW098207.2.2,,,,,,,,
197.817,8/1/2013,GW098207.2.2,,,,,,,,
197.767,9/1/2013,GW098207.2.2,,,,,,,,
197.766,10/1/2013,GW098207.2.2,,,,,,,,
197.8,11/1/2013,GW098207.2.2,,,,,,,,
197.867,12/1/2013,GW098207.2.2,,,,,,,,
197.866,1/1/2014,GW098207.2.2,,,,,,,,
197.88,2/1/2014,GW098207.2.2,,,,,,,,
197.787,3/1/2014,GW098207.2.2,,,,,,,,
197.885,4/1/2014,GW098207.2.2,,,,,,,,
197.734,5/1/2014,GW098207.2.2,,,,,,,,
197.651,6/1/2014,GW098207.2.2,,,,,,,,
197.598,7/1/2014,GW098207.2.2,,,,,,,,
197.548,8/1/2014,GW098207.2.2,,,,,,,,
197.505,9/1/2014,GW098207.2.2,,,,,,,,
197.532,10/1/2014,GW098207.2.2,,,,,,,,
197.272,11/1/2014,GW098207.2.2,,,,,,,,
197.317,12/1/2014,GW098207.2.2,,,,,,,,
197.359,1/1/2015,GW098207.2.2,,,,,,,,
197.305,2/1/2015,GW098207.2.2,,,,,,,,
197.319,3/1/2015,GW098207.2.2,,,,,,,,
197.316,4/1/2015,GW098207.2.2,,,,,,,,
